Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
22	29976191	30149339	1.0	0.0	3307	62986426	0.16565839999999998	0.0038448799641387543	0.012300100533821294
22	30149339	30892849	1.0	0.0	977	63535305	3.1280995999999996	0.0023813413937404794	0.005573299630809405
22	30892849	31991540	1.0	0.0	2048	17130778	4.5842781	0.004953353405463308	0.010004839594690588
22	31991540	32181516	1.0	0.0	2998	28134948	1.5807696999999998	0.009888490210050498	0.0267522994940729
22	32181516	32992089	1.0	0.0	3691	81096931	1.4200321	0.00021393763788272901	0.002462649148401303
22	32992089	33238633	1.0	0.0	4496	54431994	2.4101657999999997	0.005469031663763689	0.020224297237754835
22	33238633	33635649	1.05	0.0	3205	1525303	2.3364637999999998	0.020198747233186598	0.02105744730881701
22	33635649	33713796	1.05	0.0	408	84302212	1.7313303999999998	0.006697226793837396	0.01639504231884126
22	33713796	36842784	1.05	0.0	4194	37388049	4.2375875999999995	0.0007317161354549912	0.0033739832276583072
22	36842784	38242797	1.05	0.0	3457	15241987	5.361324199999999	0.0014232832492687736	0.0025018171211501523
22	38242797	39628906	0.95	0.0	2959	88972514	1.4129753	0.008357932762132233	0.013461866951747541
22	39628906	40264226	1.05	0.0	5358	30208742	1.8493671999999999	0.022879932488377882	0.03219926824343891
22	40264226	40525777	1.05	0.0	5178	52710656	0.9397557	0.0025829096586729512	0.010899220742976851
22	40525777	42845487	0.0	0.0	4775	35510994	1.1844024	0.010988558320878543	0.012417549248260733
22	42845487	43281735	0.0	0.0	4611	46997434	3.953963	0.0031415800910108943	0.034766906965915556
22	43281735	44283451	1.0	0.0	2312	8485767	1.4309441999999999	0.006056200813632284	0.00847352860793496
22	44283451	46500400	1.9	0.0	5605	88030006	1.6015371999999999	0.002319077748104381	0.009112495070059009
22	46500400	48448444	1.0	0.0	2761	27028493	5.0222768	0.01177476267569229	0.014009012482194577
22	48448444	49158459	0.0	0.0	4275	37756313	2.5047978	0.010631924887346862	0.028228311564802464
22	49158459	49927330	0.0	0.0	2548	54762345	5.571595599999999	0.0029971632589694142	0.0035215326129690943
22	49927330	51218156	0.0	0.0	5465	45377528	3.2310451	0.0014315418107401828	0.016776003304750615
22	51218156	51304566	1.0	0.0	5004	25849969	3.3428495999999996	0.002183478085999272	0.00770362269151054
23	1	4433200	1.0	1.0	5590	93517967	1.3571615	0.00287590517731164	0.005515126723539772
23	4433200	6007247	2.0	1.0	5844	35423138	5.4926511	0.002471622590169725	0.02367134306129414
23	6007247	14084632	1.0	1.0	284	91219932	3.7766115	0.0008225027608096151	0.018945898608276304
23	14084632	15392431	1.0	0.97	3104	63992632	4.5908174	0.010423178812379403	0.030173613031005752
23	15392431	21341265	1.0	1.0	5031	62222601	2.6280327999999997	0.009092122645702267	0.024719818214690773
23	21341265	21888011	1.0	0.0	352	95246475	2.0558864999999997	0.00040365699072360603	0.007930827566847671
23	21888011	30394876	1.0	1.0	4927	33977486	4.1789442	0.0023303019367503083	0.00913104958779944
23	30394876	34432424	1.0	0.97	1871	18049085	2.7355423	0.0006428538093787333	0.004761961182027468
23	34432424	37426316	1.0	1.0	4980	19409675	1.6404919999999998	5.7153540225629794e-05	0.0009870930547443838
23	37426316	37432571	1.0	0.0	371	2662711	5.3538396	0.009320485939630946	0.01947712992470888
23	37432571	37783711	1.0	1.0	969	27489667	5.967102499999999	0.008008394539852404	0.023485775329678465
23	37783711	42454589	1.0	0.0	2622	12690722	1.9183495	0.0014631294680432178	0.015472340146654311
23	42454589	53663696	1.0	1.0	5552	9519567	3.185321	0.004395232486256217	0.011566937005459507
23	53663696	55512155	1.0	0.0	4746	16842026	2.6028065	0.0005877729760258458	0.0118502611571665
23	55512155	57623386	1.0	1.0	5862	93819353	4.0688338	0.003912736256555131	0.019827831861689574
23	57623386	57816683	1.0	0.7	465	85306149	2.8191547	0.0014094248855584803	0.005607039658393583
23	57816683	59184742	1.0	1.0	3132	38315017	2.3652621	0.00929384686336637	0.014346868211161901
23	59184742	59723083	1.0	0.050000000000000044	4286	8073723	3.6982462999999997	0.002149842856637451	0.011701223147532374
23	59723083	61879814	1.0	1.0	3908	5167813	1.8905197999999999	0.0016947667767142328	0.0026125103710414295
23	61879814	66434176	2.0	1.0	2197	75658777	2.9801534	0.0019965245698209634	0.009628656477135544
23	66434176	71272919	1.0	1.0	2461	25244455	4.978081599999999	0.0022936570788664977	0.003604932269565026
23	71272919	72063573	3.0	1.0	285	34123977	2.8574834	0.008434268755026534	0.0654633638335207
23	72063573	76451022	1.0	1.0	1756	6544825	3.5431059	0.002925563141748589	0.014534962182750575
23	76451022	78020447	1.03	1.0	1249	61974193	2.7687437999999998	0.005163196203516031	0.01713263561759179
23	78020447	78667303	1.03	1.0	5198	86871115	1.5627304	0.014647999428195078	0.021703934449665483
23	78667303	80123803	1.0	1.0	2869	78866240	1.7994717	0.005804189688507108	0.055692566689116305
23	80123803	81605264	3.0	1.0	2450	66600762	5.9197593	0.02833926120383117	0.031369119033500245
23	81605264	84474953	1.0	1.0	1016	67819943	2.4035944	0.004195678241464291	0.01965816305183747
23	84474953	85401001	1.0	0.0	2906	77225055	3.3095817	0.001332338059492241	0.005741440275008707
23	85401001	94435367	1.0	1.0	2821	63524411	5.7890166999999995	0.0014337206946439121	0.006711903040046758
23	94435367	94789543	1.0	0.0	1392	87624742	0.041844	0.00598925577539086	0.00990811813012845
23	94789543	105659586	1.0	1.0	3599	18511890	3.2415469	0.001425425128480452	0.005797862761062365
23	105659586	108838192	4.0	1.0	5094	28612218	4.2562479	0.00792537571240024	0.015002324593711236
23	108838192	110161104	4.0	0.0	5289	86020236	3.9687070999999996	0.0013425701682577072	0.0039117256526517066
23	110161104	110934034	4.0	1.0	5516	44583749	2.3575361	0.00022320721811140026	0.0010128804882264422
23	110934034	117391230	1.0	1.0	1127	59557037	3.7205314	0.01664568800589996	0.018421780764592055
23	117391230	118924492	1.0	0.95	2263	18452795	1.9129482999999998	0.011067161874047167	0.017296357033827776
23	118924492	123442004	1.0	1.0	2735	61842926	4.7905957	0.003871264417585678	0.026046235305932815
23	123442004	123778083	1.0	0.7	4680	32282370	0.7855865	0.0022263487505523346	0.0076451196368675246
23	123778083	127033194	1.0	1.0	2791	17119310	0.5836084	0.015506791750428538	0.016970657600448115
23	127033194	129145795	1.0	0.0	58	79172532	1.0234784	0.00375525609797814	0.005950272325817903
23	129145795	131417327	1.0	0.0	4751	33903365	4.988404	7.929801132052144e-05	0.009826732982412507
23	131417327	131579495	3.0	1.0	3442	89725040	4.624434	0.0026807749564865023	0.021180260832187495
23	131579495	133229966	3.0	0.050000000000000044	1232	78579000	2.9389798999999996	0.004566910707261113	0.006434074523731876
23	133229966	134045542	1.0	0.050000000000000044	1005	16341349	5.4794481	0.000927345413068271	0.011518567843899366
23	134045542	134967320	1.0	0.050000000000000044	4697	81736026	1.387417	0.004678405639199213	0.00712491517503661
23	134967320	135294002	2.0	0.050000000000000044	4506	78967201	0.8602972999999999	0.021502199788304303	0.034659253555733904
23	135294002	135630986	1.0	0.050000000000000044	3270	70898707	2.4948158	0.01507043235576669	0.019072931721889248
23	135630986	138735029	1.0	0.95	1867	27406909	3.0267432	0.0025697966786251943	0.007565049410217605
23	138735029	143125960	1.0	1.0	254	77310250	3.8709162999999998	0.0038474580970593677	0.02245084929509474
23	143125960	144169173	4.0	1.0	2174	27638748	3.5873869999999997	0.0014813783955100832	0.0029370289059175727
23	144169173	145002943	1.0	0.0	3517	53979740	3.6844696999999997	0.0005068599146291731	0.0041383967556200395
23	145002943	145956668	1.0	0.0	2589	12379388	5.506409199999999	0.0013058240815147044	0.009154340954342834
23	145956668	149712069	1.0	1.0	3783	15447094	3.2261336999999997	0.0004919202269444238	0.015383485588892168
23	149712069	151237571	1.0	0.0	942	38315339	5.9551278	0.0038411556537456216	0.029822748732247585
23	151237571	151479480	1.0	1.0	4415	38172994	3.1286766	0.0013508876210904155	0.006930107723572011
23	151479480	154857622	3.0	1.0	3677	76840072	2.2214535	0.000324556305936724	0.008890582800245636
23	154857622	156040895	1.0	1.0	1821	64516925	0.2428107	0.013674682501006591	0.028863505605355062
24	1	2055301	2.0	1.0	5344	88667089	2.9244485	0.0028242002282001973	0.02228424854091269
24	2055301	4139907	2.0	0.0	3057	26634570	0.2780068	0.003069366613256475	0.007312855444211267
24	4139907	5092060	2.0	1.0	5572	77057341	1.3782284	0.00011449372686870093	0.01148914106063282
24	5092060	5760289	2.1	1.0	2420	76455549	3.1596794	0.010435405759869324	0.021539932592615395
24	5760289	6684815	2.1	0.0	2317	78846781	4.9828016	0.007342796123340353	0.06883027982761017
24	6684815	7418802	0.0	0.0	403	10848440	5.7776399	0.0001938656086366306	0.010506335973890986
24	7418802	7774781	0.0	0.0	3528	87277414	4.7623902	0.006902058890306084	0.009166513904715066
24	7774781	7937043	0.0	0.0	5132	93092856	0.0492708	0.0012984965211949276	0.004521031534963206
24	7937043	8157038	0.0	0.0	1033	53649974	5.9373688	0.013535422149260408	0.0460081546054343
24	8157038	8234227	0.0	0.0	2124	90877714	1.2660696	0.0028268206443096094	0.00919428060702208
24	8234227	8656953	1.0	0.0	3646	53530371	1.1466442	4.8350305489433e-05	0.005966864099128662
24	8656953	10620316	1.0	0.0	2284	26741639	4.8728032	0.0018901013540122608	0.004306473178479285
24	10620316	13207804	2.0	1.0	777	86061171	2.5553128999999997	0.0032008535855852526	0.00371403206222434
24	13207804	15642129	1.0	0.19999999999999996	4794	85684214	1.2658397	0.0023802634768098946	0.004295144886848758
24	15642129	16018458	1.1	0.19999999999999996	3253	70170517	3.5940825999999997	0.0013068978992336502	0.020148627026083825
24	16018458	16506379	3.1	0.19999999999999996	4842	81124478	0.3406978	0.0026664081662707163	0.021723023746602017
24	16506379	17289487	3.1	0.19999999999999996	4240	85521289	5.4506784	0.0031745034645482804	0.01251176483072217
24	17289487	17981749	1.1	0.19999999999999996	1667	85069405	5.9218901	0.0056363724161271125	0.011124517589520011
24	17981749	19107375	2.05	1.1	2682	3644087	4.8560224	0.01045582904001206	0.03543915587131091
24	19107375	21427365	2.0	1.1	1917	14581282	1.7785407999999998	0.0012333863754523022	0.022051775965339786
24	21427365	22047611	1.1	1.05	5071	27904913	3.4616528	0.012866555892531826	0.031911664394528916
24	22047611	22657701	1.05	0.0	360	18703382	0.6920236	0.01474742843758527	0.01613553589546414
24	22657701	24624002	1.1	1.05	1360	12068450	1.6243627999999999	0.00229548998190022	0.0036211565417326027
24	24624002	25963740	1.05	1.0	825	17008170	0.2735942	0.012170114014997506	0.018360417896803198
24	25963740	28459495	1.05	0.95	2447	26925947	0.9122133	0.014525144359449944	0.018735327231887196
24	28459495	28613707	1.05	1.0	1414	8442646	3.9504319	0.0009095603673370655	0.0036645542630983135
24	28613707	29324215	1.0	0.050000000000000044	89	86889386	1.7632765	0.0044254006564885245	0.005401480470559683
24	29324215	30368654	1.0	0.15000000000000036	1908	26997385	1.2724855	0.0025693163809462033	0.003856759298847165
24	30368654	31957653	3.0	1.0	248	10385976	5.0861671	0.001589025857259878	0.006222275165310375
24	31957653	32313422	3.2	1.0	4551	86644797	5.998727499999999	0.0010751764560837985	0.00561332537092771
24	32313422	32330391	3.0	1.0	4665	18437908	4.423401	0.0008130072845957151	0.005563429538008781
24	32330391	32672949	1.0	1.0	4588	69999962	4.3805713	0.0029697298594544125	0.0137160090018483
24	32672949	33019414	1.0	0.0	2493	13837475	1.8663451	0.013392806883486484	0.03289028472008569
24	33019414	36138351	1.0	1.0	2354	97402079	4.6623212999999994	0.014877682414607175	0.03400508577202702
24	36138351	37358827	1.05	1.0	786	99880084	5.3815672	0.0005377371840179358	0.007793992320948315
24	37358827	38140954	1.05	0.0	920	47758157	2.221646	0.0049932408080667215	0.005158112936053573
24	38140954	38283950	1.0	0.0	5464	79280007	0.09153059999999999	1.678603500858171e-05	0.010084739460910158
24	38283950	38535039	1.0	0.0	491	59445273	2.4420097	0.011138706844376234	0.011285555080340152
24	38535039	38642924	0.0	0.0	3599	8111025	5.0404088	0.0015717651273195507	0.008490829103314479
24	38642924	39339491	1.0	0.0	4915	68181431	1.3837224	0.004394112120148339	0.04318225458448436
24	39339491	40260466	1.0	0.97	82	92460298	3.9790555999999997	0.013265408252523845	0.01413876585300525
24	40260466	41467744	1.0	1.0	3696	70627309	2.8494343	0.016236489755675893	0.03136164230338361
24	41467744	41830057	3.0	1.0	1921	76362914	0.6083024	0.004368967700390803	0.02281009714507071
24	41830057	43312410	1.0	1.0	543	8502363	4.7099477	0.002518114009090185	0.0027236960052225475
24	43312410	45072580	1.0	0.0	1248	13828905	0.40921599999999997	0.005822145600238251	0.007822199275790526
24	45072580	46160329	0.0	0.0	2363	69074658	2.9156542	0.009828038058362477	0.011268381942503314
24	46160329	50419606	1.0	0.0	2214	31950575	1.8829623	0.0011885875406606153	0.026845727540318665
24	50419606	52290928	1.0	1.0	5835	61584007	4.2516034	0.0019346139919542303	0.016200250266160822
24	52290928	52771293	1.0	0.0	2329	11524571	5.2348821	0.009716211939474096	0.016798446841363914
24	52771293	53545940	1.0	1.0	973	80893377	5.4032070999999995	0.0042460603138945105	0.004563457480612621
24	53545940	56044669	1.03	1.0	2030	4709739	5.730023699999999	0.008399605631936303	0.021050261862552874
24	56044669	57227415	1.0	1.0	590	1269953	5.9291268	0.0033344669883368923	0.008446281643364667
