Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
22	29976191	30149339	1.0	0.0	5502	16808327	5.8603615	0.0010265269789691799	0.0026115936829769772
22	30149339	30892849	1.0	0.0	1031	52047025	5.2603852	0.0176117144786733	0.025324076290828747
22	30892849	31991540	1.0	0.0	4478	6875124	1.7466283999999999	0.0048858259639658974	0.010922245257441057
22	31991540	32181516	1.0	0.0	5386	73785325	2.0144584	0.007384408054679806	0.023128956492403225
22	32181516	32992089	1.0	0.0	2188	40278118	3.6353698999999997	0.0018120326371762212	0.01301828572403626
22	32992089	33238633	1.0	0.0	4635	46805129	4.695221699999999	0.006775474048630978	0.012611987620519089
22	33238633	33635649	1.1	0.0	5837	15033636	1.1909113999999998	0.0014576458755063957	0.004704201181284114
22	33635649	33713796	1.1	0.0	4404	48134607	5.6139472999999995	0.002223292211859034	0.002963243997841863
22	33713796	36842784	1.1	0.0	3433	15735186	4.9805262	0.0006948560153414511	0.0023727941852063343
22	36842784	38242797	1.1	0.0	421	46612628	0.035686499999999996	0.010457869436085376	0.01202010112089786
22	38242797	39628906	0.9	0.0	1434	83444985	2.5219262	0.00045701784027106013	0.006238825631857056
22	39628906	40264226	1.1	0.0	5578	86642602	3.6866448999999997	0.011369476482107885	0.020585985349812923
22	40264226	40525777	1.1	0.0	2269	7435781	5.9012791	0.0033800725758100286	0.009680953420755029
22	40525777	42845487	0.0	0.0	726	37714721	2.2909763	0.01180098912861531	0.031889613275552293
22	42845487	43281735	0.0	0.0	4212	30711940	0.1466401	0.010730301181524349	0.06643442719697372
22	43281735	44283451	1.0	0.0	838	30601559	5.5373611	0.001183447584545632	0.00736336135822261
22	44283451	46500400	1.45	0.0	5614	11461125	2.5503251	0.005343389777182341	0.05915598287568313
22	46500400	48448444	1.0	0.0	5653	36619899	2.1385539	0.0010416308323738439	0.024846199491924605
22	48448444	49158459	0.0	0.0	3666	45483905	0.2324232	0.0008844426106308001	0.007214065216080366
22	49158459	49927330	0.0	0.0	4482	91754589	1.0772768	0.006724751202941292	0.022324760494011747
22	49927330	51218156	0.0	0.0	1150	93642916	5.7201156	0.0006879981097677234	0.0014427700557808993
22	51218156	51304566	1.0	0.0	4616	65919851	0.3833527	0.012670150420990579	0.035558823824436876
23	1	4433200	1.0	1.0	5230	4961392	3.3777589999999997	0.0023661579796557496	0.012695608945364636
23	4433200	6007247	2.0	1.0	3244	80301225	5.1626166	0.0006373081899270944	0.004997073429057703
23	6007247	14084632	1.0	1.0	4767	49721996	3.9029167	0.0057683362492981765	0.009936733153220065
23	14084632	15392431	1.0	0.95	2883	14778815	5.285417	0.00046369272862404216	0.005510767053904233
23	15392431	21341265	1.0	1.0	2988	98489439	4.2197990999999995	0.0032955289292722566	0.009306626952786974
23	21341265	21888011	1.0	0.0	2979	99266796	1.9280020999999998	0.00227801422741906	0.012645469115971511
23	21888011	30394876	1.0	1.0	780	27436939	1.8208507999999999	0.007673394837700353	0.008607705752687298
23	30394876	34432424	1.0	0.95	1995	92613469	2.2175298999999997	0.00042849284572384495	0.008184055856893883
23	34432424	37426316	1.0	1.0	3116	5746396	1.7864935	0.0004446964426863885	0.019352089610221404
23	37426316	37432571	1.0	0.0	5866	19752443	1.2093167999999999	0.0015450034394064358	0.018246489489072478
23	37432571	37783711	1.0	1.0	2772	52084474	5.19462	0.00683754037666382	0.01341809720212694
23	37783711	42454589	1.0	0.0	5739	39308309	3.9382907	0.008358563600475818	0.009327673994451178
23	42454589	53663696	1.0	1.0	1005	45365072	3.8935576999999997	0.014356413764871664	0.024141932571291172
23	53663696	55512155	1.0	0.0	212	38947584	2.5260837	0.0042123853704997515	0.008521035274983813
23	55512155	57623386	1.0	1.0	1080	12279395	3.3052951	5.379105075445073e-05	0.0375750218157621
23	57623386	57816683	1.0	0.85	1721	35029156	5.621715399999999	0.003076765956949271	0.005429932320323448
23	57816683	59184742	1.0	1.0	3396	74292003	0.3700485	0.0055351767863702295	0.021500400399466952
23	59184742	59723083	1.0	0.09999999999999998	3425	62183925	4.8317938	0.0104059689579728	0.04588562644946193
23	59723083	61879814	1.0	1.0	4158	21085751	4.8041206999999995	0.0035428889394273663	0.003768036296970268
23	61879814	66434176	2.0	1.0	642	16493022	0.6951395	0.0008865457088223887	0.0022417871297930603
23	66434176	71272919	1.0	1.0	3203	36697329	1.154505	0.00022484460626182569	0.004765441012886443
23	71272919	72063573	3.0	1.0	3388	54368232	5.2665593	0.007552571019851463	0.008561930860407987
23	72063573	76451022	1.0	1.0	2393	83864181	1.4906755999999999	0.006000818702058524	0.01746223159674665
23	76451022	78020447	1.05	1.0	2461	67536947	3.5916883	0.0021765528414306283	0.004718662255326168
23	78020447	78667303	1.05	1.0	4659	29522082	1.9926722	0.0058055587903560555	0.012452239763666226
23	78667303	80123803	1.0	1.0	1021	10467592	2.0190416	0.0002934097333238707	0.003119544516797239
23	80123803	81605264	3.0	1.0	4357	29974343	2.1869058999999997	0.020471637445186475	0.03182122492450489
23	81605264	84474953	1.0	1.0	1084	50323627	0.897326	0.00375212241011654	0.013805814539576407
23	84474953	85401001	1.0	0.0	2052	60617448	2.8023569999999998	0.000849165524519256	0.039210979127227936
23	85401001	94435367	1.0	1.0	3352	67228564	1.5994682999999998	0.002324035322331196	0.019794786719977368
23	94435367	94789543	1.0	0.0	3199	70020712	1.3923021	0.0018723066431633587	0.025292225815543055
23	94789543	105659586	1.0	1.0	711	34705047	0.1628847	0.0032896163662700334	0.025227219249873856
23	105659586	108838192	4.0	1.0	3107	30524206	0.4254222	0.0013352547991943475	0.012343838669116033
23	108838192	110161104	4.0	0.0	2096	53053601	1.3939575	0.006415175733551306	0.01869444737634563
23	110161104	110934034	4.0	1.0	1726	61645817	2.3171611	0.0012976200413886178	0.0072928022850889595
23	110934034	117391230	1.0	1.0	5063	96757108	4.9495265999999996	0.0039727190269103815	0.011947430698491556
23	117391230	118924492	1.0	0.9	1119	40281662	4.3630431	0.005681267258423824	0.006752586051371657
23	118924492	123442004	1.0	1.0	1324	59527591	1.7178978999999999	0.0027645814865035314	0.008168745806034272
23	123442004	123778083	1.0	0.85	609	82182850	1.0267472	0.0013101005022741375	0.023056428675095452
23	123778083	127033194	1.0	1.0	1071	66016858	4.7966184	4.222698028078713e-06	0.0028722969835265942
23	127033194	129145795	1.0	0.0	5493	47710530	0.5707365999999999	0.0071432880277647335	0.0276843697027536
23	129145795	131417327	1.0	0.0	2203	82930215	0.9360001	0.007197138531678048	0.014069172523909781
23	131417327	131579495	3.0	1.0	2388	90660306	4.6100724	0.00521769365318934	0.008215324878197436
23	131579495	133229966	3.0	0.09999999999999998	3942	11266735	5.4600537	0.006933102527700534	0.008898511372200284
23	133229966	134045542	1.0	0.09999999999999998	4639	74937865	2.518793	0.0044869836437332515	0.007897998816058672
23	134045542	134967320	1.0	0.09999999999999998	1571	67228720	0.38494809999999996	0.007129963796106159	0.023259302944539064
23	134967320	135294002	2.0	0.09999999999999998	2653	97810732	2.1535092	0.0038934210575091994	0.006358919960608958
23	135294002	135630986	1.0	0.09999999999999998	5737	68933512	0.3209393	0.0025118167904521534	0.00990522156061408
23	135630986	138735029	1.0	0.9	5007	50325998	1.9646366	0.0018832217130471634	0.0023116491074366245
23	138735029	143125960	1.0	1.0	2760	80717485	1.9990214	0.006680671370546526	0.01355051467590981
23	143125960	144169173	4.0	1.0	3440	41650973	0.8190567999999999	0.0029777951012057114	0.008823897325402803
23	144169173	145002943	1.0	0.0	931	61938577	3.9074782999999997	0.009094524675331568	0.06296755191832237
23	145002943	145956668	1.0	0.0	183	82584556	2.8409228	0.00015830048271608108	0.0009085363174322927
23	145956668	149712069	1.0	1.0	562	85296122	5.9277324	0.006092307400994113	0.009489406010538609
23	149712069	151237571	1.0	0.0	3101	88485499	3.4812298999999998	0.005314336297194804	0.008476377883367674
23	151237571	151479480	1.0	1.0	5052	70869730	0.8554221	0.0009525455982432892	0.013105802696002308
23	151479480	154857622	3.0	1.0	2410	84056454	2.8053444	0.005076452178178601	0.020330826825599772
23	154857622	156040895	1.0	1.0	4842	56408739	1.4872964	0.004816545902447094	0.005817266399409151
24	1	2055301	2.0	1.0	4020	21931144	2.4520721	0.001761536929166106	0.0034196355340087217
24	2055301	4139907	2.0	0.0	2677	5967569	2.5212906999999998	0.004654108225400146	0.010037687389280433
24	4139907	5092060	2.0	1.0	1041	75420098	5.112811799999999	0.00868450053944084	0.013994555069795528
24	5092060	5760289	2.2	1.0	476	75298695	2.8323709	0.0004174605720786124	0.020874623998127912
24	5760289	6684815	2.2	0.0	5164	26487452	5.4456714999999996	0.0004077011882336165	0.00354335565892146
24	6684815	7418802	0.0	0.0	3252	72458062	4.6246173	0.0021491384348065897	0.003439275632954745
24	7418802	7774781	0.0	0.0	430	99853873	3.3493198	0.002157227277872282	0.01788011317533609
24	7774781	7937043	0.0	0.0	1297	97047976	3.529007	0.00012216773695983543	0.004511095860523148
24	7937043	8157038	0.0	0.0	4320	11375283	5.7713481	0.001336252351496966	0.0034547085665671386
24	8157038	8234227	0.0	0.0	2038	92164173	1.9927754	0.0038492372337860167	0.004958239554380065
24	8234227	8656953	1.0	0.0	4391	52947059	5.9310751999999995	0.0016489312758023297	0.003483965639748436
24	8656953	10620316	1.0	0.0	3154	40594115	1.5521048	0.0029354868949373696	0.013896475115198027
24	10620316	13207804	2.0	1.0	3366	14626341	2.7478800999999997	0.005142586713530765	0.015545235966447532
24	13207804	15642129	1.0	0.3999999999999999	2874	75420176	1.9238807999999998	0.00153645427314752	0.02915726695174037
24	15642129	16018458	1.2	0.3999999999999999	3442	65719522	3.6739368	0.002014218922687453	0.019570872812153275
24	16018458	16506379	3.2	0.3999999999999999	4522	79193490	4.5696253	0.01434236986949047	0.05671093093483941
24	16506379	17289487	3.2	0.3999999999999999	219	86226287	0.4302165	0.005105690811308081	0.03089303860339676
24	17289487	17981749	1.2	0.3999999999999999	3835	74718882	3.4156383999999997	0.010274625308852354	0.019796630287329114
24	17981749	19107375	2.1	1.2	972	74084133	2.6276964	0.015659092781867414	0.016698139710878107
24	19107375	21427365	2.0	1.2	1221	31423676	4.9128662	0.008188684931559564	0.03324090223631042
24	21427365	22047611	1.2	1.1	3838	16310066	0.7761625	0.0008138127718513443	0.008585527026710935
24	22047611	22657701	1.1	0.0	522	55222943	3.9549103	0.003037181107299933	0.02552975886869503
24	22657701	24624002	1.2	1.1	2573	19669402	4.5462675	0.00225280409915055	0.00368363140106715
24	24624002	25963740	1.1	1.0	1487	46054369	0.6595529	0.003943265669564049	0.02037641678591124
24	25963740	28459495	1.1	0.9	1071	9393724	0.8596229999999999	0.010126154193419494	0.014434385313161104
24	28459495	28613707	1.1	1.0	3787	38599392	4.1561607	0.0017432100969277317	0.008401645502765736
24	28613707	29324215	1.0	0.09999999999999998	3309	34513962	0.4762401	0.0037433104429286917	0.01247090381739568
24	29324215	30368654	1.0	0.2999999999999998	1469	61252760	1.9685906999999998	0.012334254328649857	0.018719125430495635
24	30368654	31957653	3.0	1.0	4801	89028620	2.9435468	0.0014759131900828873	0.005563771036860605
24	31957653	32313422	3.4	1.0	4535	74947781	4.2989318	0.002612724594545048	0.03258244475430447
24	32313422	32330391	3.0	1.0	3051	33933968	1.9793869	0.0028233461122933153	0.003918433826819328
24	32330391	32672949	1.0	1.0	5288	68858864	2.8506763	0.00019588081259565995	0.04378775793722217
24	32672949	33019414	1.0	0.0	4177	87746528	2.0246193	0.00489565347608193	0.014627169872938413
24	33019414	36138351	1.0	1.0	565	84332105	2.7525817	0.006074486576840871	0.029612885778273795
24	36138351	37358827	1.1	1.0	908	23799419	3.9317737999999998	0.0069831677417352455	0.017025816795614435
24	37358827	38140954	1.1	0.0	4321	23445242	4.3811424	0.002838126264186654	0.03527636037624717
24	38140954	38283950	1.0	0.0	2892	9534948	5.836595099999999	0.003918251848671446	0.005690616810973074
24	38283950	38535039	1.0	0.0	4729	316399	2.5032418	0.01625622571508779	0.01715561876991447
24	38535039	38642924	0.0	0.0	2487	71346458	5.419269	0.0005069654964255185	0.005578135865432897
24	38642924	39339491	1.0	0.0	1719	60719143	2.5035083	0.016321000915329464	0.019456536334795306
24	39339491	40260466	1.0	0.95	5004	79963854	5.014704399999999	0.003059312812837258	0.011227444048701995
24	40260466	41467744	1.0	1.0	1891	16310882	3.1550601	0.003439722462810704	0.006737739219036447
24	41467744	41830057	3.0	1.0	1110	7810970	4.066554	0.0006435709113566527	0.010864224280552072
24	41830057	43312410	1.0	1.0	4008	72416701	4.1146506	0.010295755398294327	0.020010617711681104
24	43312410	45072580	1.0	0.0	2103	32571710	4.366030299999999	0.0023703803202461764	0.0055291988783203894
24	45072580	46160329	0.0	0.0	203	6864079	1.4113323	0.00613130733130907	0.013707568929904268
24	46160329	50419606	1.0	0.0	4108	64849840	0.586758	0.00177373281430403	0.020975337833272864
24	50419606	52290928	1.0	1.0	4176	16467372	2.580041	0.010750804105469492	0.02453453170731544
24	52290928	52771293	1.0	0.0	2744	73115038	3.6349620999999996	0.0017129327725551424	0.008732057120528127
24	52771293	53545940	1.0	1.0	1186	4747641	1.7826488999999999	0.006061874000550785	0.018750465489958814
24	53545940	56044669	1.05	1.0	5242	45857119	1.0484059	0.0026495384178553396	0.014420489132368977
24	56044669	57227415	1.0	1.0	2311	69952311	3.5098966	0.013194131477728377	0.013545773120944411
